LOT_ID_BASE,WAFER_ID,FAMILY_CODE,"('TOP5_SCF_COUNT', 'M7060P060ATPA')","('TOP5_SCF_COUNT', 'M7125P125ATPA')","('TOP2_SCF_COUNT', 'M7060P060ATPA')","('TOP2_SCF_COUNT', 'M7125P125ATPA')",TP_VMAX,TP_VMIN,YLD_DELTA,Label
8IQU17002,6A07R068SOA6,US,0,0,0,0,100,100,0,
8IQU17002,6A07R069SOF0,US,0,0,0,0,94.44,94.44,0,
8IQU17002,6A07R078SOF2,US,0,0,0,0,100,100,0,
8IQU17002,6A07R079SOC1,US,0,0,0,0,97.22,94.44,2.78,
8IQU17002,6A07R080SOF2,US,0,0,0,0,100,100,0,
8IQU17002,6A07R081SOC1,US,0,0,0,0,94.44,94.44,0,
8IQU17002,6A07R082SOG3,US,0,0,0,0,100,100,0,
8IQU17002,6A07R083SOD2,US,0,0,0,0,100,100,0,
8IQU17002,6A07V276SOD7,US,0,0,0,0,94.44,94.44,0,
8IQU17002,6A07V277SOA6,US,0,0,0,0,97.22,94.44,2.78,
8IQU17002,6A07V309SOG3,US,0,0,0,0,97.22,97.22,0,
8IQU17002,6A081112SOB4,US,0,0,0,0,100,100,0,
8IQU17002,6A081113SOF6,US,0,0,0,0,97.22,97.22,0,
8IQU17002,6A081114SOC5,US,0,0,0,0,94.44,94.44,0,
8IQU17002,6A081116SOD6,US,0,0,0,0,100,100,0,
8IQU17003,6A07G027SOD7,9S,0,0,0,0,97.22,97.22,0,
8IQU17003,6A07G028SOA6,9S,0,0,0,0,97.22,97.22,0,
8IQU17003,6A07G029SOF0,9S,0,0,0,0,94.44,91.66,2.78,
8IQU17003,6A07G030SOA6,9S,0,0,0,0,97.22,97.22,0,
8IQU17003,6A07G032SOB7,9S,7,7,0,0,75,72.22,2.78,
8IQU17003,6A07G034SOD0,9S,0,0,0,0,97.22,97.22,0,
8IQU17003,6A07G036SOE1,9S,0,0,0,0,100,100,0,
8IQU17003,6A07M015SOA4,9S,0,0,0,0,100,100,0,
8IQU17003,6A07M017SOB5,9S,0,0,0,0,100,100,0,
8IQU17003,6A07M018SOF7,9S,0,0,0,0,100,100,0,
8IQU17003,6A07V278SOF0,9S,0,0,0,0,100,100,0,
8IQU17003,6A07V280SOF0,9S,0,0,0,0,94.44,94.44,0,
8IQU17003,6A07V281SOB7,9S,0,0,0,0,100,100,0,
8IQU17003,6A07V282SOG1,9S,0,0,0,0,94.44,94.44,0,
8IQU17003,6A07V283SOD0,9S,0,0,0,0,88.88,88.88,0,
8IQU17004,6A07S151SOC7,9S,0,0,0,0,94.44,94.44,0,
8IQU17004,6A07S154SOA7,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S156SOC0,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S157SOG2,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S158SOD1,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S159SOA0,9S,0,0,0,0,97.22,97.22,0,
8IQU17004,6A07S160SOD1,9S,0,0,0,0,97.22,97.22,0,
8IQU17004,6A07S161SOA0,9S,0,0,0,0,97.22,97.22,0,
8IQU17004,6A07S162SOE2,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S163SOB1,9S,4,2,3,2,91.66,88.88,2.78,
8IQU17004,6A07S169SOE4,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S170SOA2,9S,0,0,0,0,100,100,0,
8IQU17004,6A07S185SOD7,9S,0,0,0,0,97.22,97.22,0,
8IQU17004,6A07S186SOA6,9S,0,0,0,0,94.44,94.44,0,
8IQU17004,6A07S199SOD2,9S,0,0,0,0,97.22,97.22,0,
8IQU17004,6A07S221SOD2,9S,0,0,0,0,94.44,91.66,2.78,
8IQU17004,6A07S222SOA1,9S,1,1,0,0,94.44,94.44,0,
8IQU17004,6A07S223SOE3,9S,0,0,0,0,91.66,91.66,0,
8IQU17004,6A07Z165SOE7,9S,0,0,0,0,100,100,0,
8IQU17004,6A07Z166SOB6,9S,1,1,1,1,61.11,55.55,5.56,
8IQU17004,6A07Z167SOG0,9S,0,0,0,0,97.22,94.44,2.78,
8IQU17004,6A07Z169SOH1,9S,0,0,0,0,100,97.22,2.78,
8IQU17004,6A081076SOC1,9S,1,0,1,0,97.22,94.44,2.78,
8IQU17004,6A081125SOE0,9S,0,0,0,0,91.66,88.88,2.78,
8IQU17005,6A07S028SOF2,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07S033SOD2,9S,0,0,0,0,100,100,0,
8IQU17005,6A07S034SOA1,9S,1,1,0,0,94.44,94.44,0,
8IQU17005,6A07S197SOC1,9S,1,1,0,0,97.22,97.22,0,
8IQU17005,6A07S241SOE7,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07S242SOB6,9S,3,0,3,0,91.66,91.66,0,
8IQU17005,6A07S243SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07T153SOE3,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07T155SOF4,9S,0,0,0,0,100,100,0,
8IQU17005,6A07T214SOE4,9S,0,0,0,0,100,100,0,
8IQU17005,6A07T217SOC4,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07T218SOG6,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07T219SOD5,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A07T222SOA4,9S,0,0,0,0,94.44,94.44,0,
8IQU17005,6A07T223SOE6,9S,0,0,0,0,100,100,0,
8IQU17005,6A07Z228SOG1,9S,0,0,0,0,100,97.22,2.78,
8IQU17005,6A07Z248SOA3,9S,0,0,0,0,94.44,94.44,0,
8IQU17005,6A081046SOD3,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A081317SOG2,9S,0,0,0,0,100,100,0,
8IQU17005,6A081318SOD1,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A089233SOC1,9S,0,0,0,0,97.22,97.22,0,
8IQU17005,6A089247SOB4,9S,0,0,0,0,100,100,0,
8IQU17005,6A089248SOF6,9S,0,0,0,0,100,100,0,
8IQU17005,6A089253SOD6,9S,0,0,0,0,100,97.22,2.78,
8IQU17005,6A089254SOA5,9S,0,0,0,0,97.22,97.22,0,
8IQU17006,6A07L011SOF2,9S,0,0,0,0,94.44,94.44,0,
8IQU17007,65700N55SEG2,9S,0,0,0,0,94.44,91.66,2.78,
8IQU17007,65700N56SED1,9S,0,0,0,0,86.11,86.11,0,
8IQU17007,65700N58SEE2,9S,0,0,0,0,97.22,97.22,0,
8IQU17007,65700N5BSEC4,9S,0,0,0,0,100,100,0,
8IQU17007,65700N5DSED5,9S,0,0,0,0,94.44,91.66,2.78,
8IQU17007,65700N62SEF3,9S,0,0,0,0,100,100,0,
8IQU17007,65700N65SED3,9S,0,0,0,0,97.22,97.22,0,
8IQU17007,65700N67SEE4,9S,0,0,0,0,100,100,0,
8IQU17007,65700N68SEB3,9S,0,0,0,0,100,100,0,
8IQU17007,65700N6ASEC6,9S,0,0,0,0,97.22,97.22,0,
8IQU17007,65700N6FSEB7,9S,0,0,0,0,100,100,0,
8IQU17008,65700W8WSEB4,9S,0,0,0,0,97.22,94.44,2.78,
8IQU17008,65700W8XSEF6,9S,0,0,0,0,97.22,100,-2.78,
8IQU17008,65700W8YSEC5,9S,0,0,0,0,97.22,97.22,0,
8IQU17008,65700W8ZSEG7,9S,0,0,0,0,94.44,94.44,0,
8IQU17008,65700W90SEC4,9S,1,1,0,0,97.22,97.22,0,
8IQU17008,65700W91SEG6,9S,0,0,0,0,97.22,97.22,0,
8IQU17008,65700W92SED5,9S,0,0,0,0,100,100,0,
8IQU17008,65700W93SEA4,9S,0,0,0,0,97.22,97.22,0,
8IQU17009,6A06N029SOE5,US,0,0,0,0,100,100,0,
8IQU17009,6A071027SOD0,US,0,0,0,0,94.44,94.44,0,
8IQU17009,6A071028SOH2,US,0,0,0,0,94.44,94.44,0,
8IQU17009,6A071029SOE1,US,0,0,0,0,97.22,94.44,2.78,
8IQU17009,6A071032SOB0,US,0,0,0,0,97.22,91.66,5.56,
8IQU17009,6A071038SOE3,US,0,0,0,0,100,100,0,
8IQU17009,6A071048SOB4,US,0,0,0,0,100,100,0,
8IQU17009,6A071073SOB1,US,0,0,0,0,100,100,0,
8IQU17009,6A071076SOG4,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A071084SOC4,US,0,0,0,0,94.44,94.44,0,
8IQU17009,6A071092SOF7,US,0,0,0,0,97.22,94.44,2.78,
8IQU17009,6A071125SOB0,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A071136SOC3,US,0,0,0,0,94.44,94.44,0,
8IQU17009,6A071323SOF4,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A07G089SOC4,US,0,0,0,0,100,100,0,
8IQU17009,6A07G101SOF3,US,0,0,0,0,100,100,0,
8IQU17009,6A07G102SOC2,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A07G103SOG4,US,1,1,0,0,97.22,97.22,0,
8IQU17009,6A07G111SOC4,US,0,0,0,0,100,100,0,
8IQU17009,6A07G113SOD5,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A07G148SOB4,US,0,0,0,0,97.22,97.22,0,
8IQU17009,6A07G150SOB4,US,0,0,0,0,100,100,0,
8IQU17009,6A07M228SOB2,US,0,0,0,0,94.44,94.44,0,
8IQU17009,6A07M229SOF4,US,0,0,0,0,100,100,0,
8IQU17009,6A07M230SOB2,US,0,0,0,0,94.44,91.66,2.78,
8IQU17010,65700V1HSED0,US,0,0,0,0,94.44,91.66,2.78,
8IQU17010,65700V1ISEH2,US,0,0,0,0,94.44,94.44,0,
8IQU17010,65700V1JSEE1,US,0,0,0,0,94.44,94.44,0,
8IQU17010,65700V1KSEB0,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V1MSEC1,US,0,0,0,0,94.44,94.44,0,
8IQU17010,65700V1NSEG3,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V1QSEE3,US,1,1,0,0,97.22,97.22,0,
8IQU17010,65700V1RSEB2,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V2NSED4,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V2QSEB4,US,0,0,0,0,97.22,100,-2.78,
8IQU17010,65700V2SSEC5,US,0,0,0,0,94.44,94.44,0,
8IQU17010,65700V2TSEG7,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V2VSEA5,US,0,0,0,0,100,97.22,2.78,
8IQU17010,65700V2WSEE7,US,0,0,0,0,100,100,0,
8IQU17010,65700V2XSEB6,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V2YSEG0,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V2ZSEC7,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V30SEF7,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V31SEC6,US,0,0,0,0,97.22,97.22,0,
8IQU17010,65700V32SEH0,US,0,0,0,0,100,100,0,
8IQU17010,65700V33SED7,US,0,0,0,0,94.44,94.44,0,
8IQU17010,65700V48SEA1,US,0,0,0,0,97.22,94.44,2.78,
8IQU17010,65700V49SEE3,US,0,0,0,0,100,100,0,
8IQU17010,65700V4ASEB4,US,0,0,0,0,94.44,97.22,-2.78,
8IQU17011,65700N51SEE0,9S,0,0,0,0,100,100,0,
8IQU17011,65700N53SEF1,9S,0,0,0,0,100,100,0,
8IQU17011,65700N54SEC0,9S,0,0,0,0,100,100,0,
8IQU17011,65700N57SEA0,9S,0,0,0,0,97.22,94.44,2.78,
8IQU17011,65700N5ESEA4,9S,0,0,0,0,97.22,97.22,0,
8IQU17011,65700N5FSEE6,9S,0,0,0,0,97.22,97.22,0,
8IQU17011,65700N63SEC2,9S,0,0,0,0,100,100,0,
8IQU17011,65700N64SEG4,9S,0,0,0,0,100,100,0,
8IQU17011,65700N66SEA2,9S,0,0,0,0,100,100,0,
8IQU17011,65700N69SEF5,9S,0,0,0,0,100,100,0,
8IQU17011,65700N6BSEH0,9S,0,0,0,0,100,100,0,
8IQU17011,65700N6DSEA6,9S,0,0,0,0,97.22,97.22,0,
8IQU17011,65700N6ESEF0,9S,0,0,0,0,97.22,97.22,0,
8IQU17011,65700N6LSEF2,9S,0,0,0,0,100,100,0,
8IQU17012,6A06N031SOE5,US,0,0,0,0,94.44,94.44,0,
8IQU17012,6A06N037SOA5,US,0,0,0,0,94.44,94.44,0,
8IQU17012,6A076178SOB2,US,0,0,0,0,100,100,0,
8IQU17012,6A076179SOF4,US,0,0,0,0,97.22,97.22,0,
8IQU17012,6A07G090SOF5,US,1,1,0,0,94.44,91.66,2.78,
8IQU17012,6A07G093SOD5,US,0,0,0,0,97.22,97.22,0,
8IQU17012,6A07G094SOA4,US,0,0,0,0,97.22,97.22,0,
8IQU17012,6A07G097SOF7,US,0,0,0,0,94.44,94.44,0,
8IQU17012,6A07G105SOA2,US,0,0,0,0,100,100,0,
8IQU17012,6A07G106SOE4,US,0,0,0,0,97.22,97.22,0,
8IQU17012,6A07G107SOB3,US,0,0,0,0,100,97.22,2.78,
8IQU17012,6A07G110SOF5,US,0,0,0,0,97.22,97.22,0,
8IQU17012,6A07G112SOG6,US,1,1,1,1,88.88,88.88,0,
8IQU17012,6A07G114SOA4,US,0,0,0,0,94.44,94.44,0,
8IQU17012,6A07G149SOF6,US,0,0,0,0,100,100,0,
8IQU17012,6A07L008SOB0,US,0,0,0,0,91.66,91.66,0,
8IQU17012,6A07L009SOF2,US,0,0,0,0,100,100,0,
8IQU17012,6A07L013SOG3,US,0,0,0,0,91.66,94.44,-2.78,
8IQU17012,6A07L015SOA1,US,0,0,0,0,97.22,94.44,2.78,
8IQU17012,6A07L016SOE3,US,0,0,0,0,100,100,0,
8IQU17012,6A07L017SOB2,US,0,0,0,0,100,100,0,
8IQU17012,6A07M180SOC4,US,0,0,0,0,97.22,94.44,2.78,
8IQU17012,6A07M182SOD5,US,0,0,0,0,91.66,88.88,2.78,
8IQU17012,6A07M187SOC6,US,0,0,0,0,100,100,0,
8IQU17013,6A07E294SOF3,US,0,0,0,0,91.66,91.66,0,0
8IQU17013,6A07E343SOH2,US,44,37,0,0,94.44,94.44,0,0
8IQU17013,6A07E347SOC1,US,0,0,0,0,97.22,97.22,0,0
8IQU17013,6A07F159SOC4,US,0,0,0,0,100,100,0,0
8IQU17013,6A07F238SOD1,US,0,0,0,0,94.44,94.44,0,0
8IQU17013,6A07F240SOD1,US,0,0,0,0,97.22,97.22,0,0
8IQU17013,6A07F241SOA0,US,4248,3854,0,0,86.11,83.33,2.78,0
8IQU17013,6A07F243SOB1,US,9152,9492,4,2,80.55,80.55,0,0
8IQU17013,6A07F244SOF3,US,0,0,0,0,100,100,0,0
8IQU17013,6A07F246SOG4,US,0,0,0,0,97.22,91.66,5.56,0
8IQU17013,6A07F295SOC5,US,0,0,0,0,91.66,91.66,0,0
8IQU17013,6A07I223SOA5,US,0,0,0,0,97.22,97.22,0,0
8IQU17013,6A07I227SOC7,US,0,0,0,0,94.44,94.44,0,0
8IQU17013,6A07I228SOH1,US,0,0,0,0,94.44,91.66,2.78,0
8IQU17013,6A07I229SOE0,US,0,0,0,0,100,97.22,2.78,0
8IQU17013,6A07I230SOH1,US,0,0,0,0,97.22,94.44,2.78,0
8IQU17013,6A07I231SOE0,US,0,0,0,0,100,100,0,0
8IQU17013,6A07I235SOG2,US,0,0,0,0,91.66,91.66,0,0
8IQU17013,6A07I236SOD1,US,0,0,0,0,100,100,0,0
8IQU17013,6A07I237SOA0,US,0,0,0,0,91.66,91.66,0,0
8IQU17013,6A07I238SOE2,US,0,0,0,0,97.22,97.22,0,0
8IQU17013,6A07I239SOB1,US,0,0,0,0,97.22,97.22,0,0
8IQU17013,6A07I274SOF2,US,1,1,0,0,97.22,97.22,0,0
8IQU17013,6A07I275SOC1,US,0,0,0,0,91.66,91.66,0,0
8IQU17013,6A07I276SOG3,US,0,0,0,0,97.22,91.66,5.56,0
8IQU17014,6A07E037SOA2,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E041SOB3,US,1,1,1,1,97.22,97.22,0,
8IQU17014,6A07E045SOD5,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E048SOB5,US,1,1,1,1,97.22,97.22,0,
8IQU17014,6A07E049SOF7,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E052SOC6,US,0,0,0,0,97.22,94.44,2.78,
8IQU17014,6A07E053SOH0,US,0,0,0,0,94.44,94.44,0,
8IQU17014,6A07E054SOD7,US,0,0,0,0,94.44,94.44,0,
8IQU17014,6A07E056SOF0,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E057SOB7,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E060SOG1,US,0,0,0,0,100,100,0,
8IQU17014,6A07E098SOC0,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07E099SOG2,US,0,0,0,0,91.66,91.66,0,
8IQU17014,6A07E100SOA3,US,0,0,0,0,88.88,88.88,0,
8IQU17014,6A07H097SOG2,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07H098SOD1,US,0,0,0,0,94.44,91.66,2.78,
8IQU17014,6A07H125SOC2,US,0,0,0,0,94.44,94.44,0,
8IQU17014,6A07H152SOD0,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07H154SOE1,US,0,0,0,0,100,97.22,2.78,
8IQU17014,6A07H157SOC1,US,0,0,0,0,100,100,0,
8IQU17014,6A07I195SOE5,US,0,0,0,0,97.22,94.44,2.78,
8IQU17014,6A07I206SOE3,US,0,0,0,0,97.22,97.22,0,
8IQU17014,6A07I211SOC3,US,0,0,0,0,86.11,86.11,0,
8IQU17014,6A07V023SOH2,US,0,0,0,0,94.44,94.44,0,
8IQU17015,6A07M040SOA1,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07M052SOF6,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07M053SOC5,US,0,0,0,0,100,94.44,5.56,
8IQU17015,6A07S020SOA6,US,0,0,0,0,94.44,94.44,0,
8IQU17015,6A07S021SOF0,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07S023SOG1,US,0,0,0,0,91.66,91.66,0,
8IQU17015,6A07S024SOD0,US,0,0,0,0,94.44,94.44,0,
8IQU17015,6A07S025SOH2,US,0,0,0,0,94.44,94.44,0,
8IQU17015,6A07S026SOE1,US,0,0,0,0,100,100,0,
8IQU17015,6A07S027SOB0,US,0,0,0,0,94.44,91.66,2.78,
8IQU17015,6A07S029SOC1,US,0,0,0,0,91.66,91.66,0,
8IQU17015,6A07S030SOF2,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07S031SOC1,US,0,0,0,0,91.66,86.11,5.55,
8IQU17015,6A07S032SOG3,US,0,0,0,0,100,100,0,
8IQU17015,6A07S037SOF4,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07S042SOD4,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07S075SOA2,US,0,0,0,0,83.33,83.33,0,
8IQU17015,6A07T010SOE0,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07T011SOA7,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A07T018SOB1,US,0,0,0,0,97.22,100,-2.78,
8IQU17015,6A089071SOG0,US,0,0,0,0,100,100,0,
8IQU17015,6A089073SOH1,US,0,0,0,0,100,100,0,
8IQU17015,6A089076SOF1,US,0,0,0,0,97.22,97.22,0,
8IQU17015,6A089077SOC0,US,0,0,0,0,100,100,0,
8IQU17015,6A089125SOH0,US,0,0,0,0,94.44,94.44,0,
8IQU18000,6A07P114SOD7,9S,0,0,0,0,94.44,94.44,0,
8IQU18001,65700NA1SEG3,US,0,0,0,0,100,100,0,
8IQU18001,65700NA3SEA1,US,1,1,1,1,88.88,88.88,0,
8IQU18001,65700NA4SEE3,US,0,0,0,0,100,100,0,
8IQU18001,65700NA5SEB2,US,1,1,1,1,91.66,91.66,0,
8IQU18001,65700NA6SEF4,US,0,0,0,0,94.44,94.44,0,
8IQU18001,65700NA7SEC3,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NA8SEG5,US,0,0,0,0,94.44,91.66,2.78,
8IQU18001,65700NA9SED4,US,0,0,0,0,100,100,0,
8IQU18001,65700NAASEA5,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NABSEE7,US,0,0,0,0,100,100,0,
8IQU18001,65700NACSEB6,US,0,0,0,0,100,100,0,
8IQU18001,65700NADSEG0,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NAESEC7,US,0,0,0,0,100,100,0,
8IQU18001,65700NAGSEE0,US,0,0,0,0,100,100,0,
8IQU18001,65700NAHSEA7,US,0,0,0,0,100,100,0,
8IQU18001,65700NASSED3,US,0,0,0,0,100,97.22,2.78,
8IQU18001,65700NBBSEC0,US,0,0,0,0,100,100,0,
8IQU18001,65700NBCSEG2,US,0,0,0,0,100,100,0,
8IQU18001,65700NBDSED1,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NBESEA0,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NBISEC2,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NBJSEG4,US,0,0,0,0,97.22,97.22,0,
8IQU18001,65700NBLSEA2,US,0,0,0,0,100,97.22,2.78,
8IQU18001,65700NBMSEE4,US,0,0,0,0,100,100,0,
8IQU18001,65700NBNSEB3,US,0,0,0,0,88.88,88.88,0,
8IQU18002,6A07E183SOE7,9S,0,0,0,0,100,100,0,
8IQU18002,6A07E222SOC2,9S,0,0,0,0,94.44,94.44,0,
8IQU18002,6A07E224SOD3,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L040SOH1,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L042SOA7,9S,0,0,0,0,100,97.22,2.78,
8IQU18002,6A07L043SOF1,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L044SOC0,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L045SOG2,9S,0,0,0,0,100,97.22,2.78,
8IQU18002,6A07L051SOB1,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L056SOA2,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L057SOE4,9S,0,0,0,0,97.22,97.22,0,
8IQU18002,6A07L058SOB3,9S,0,0,0,0,100,100,0,
8IQU18002,6A07L062SOC4,9S,0,0,0,0,97.22,97.22,0,
8IQU18002,6A07L063SOG6,9S,2,2,0,0,94.44,94.44,0,
8IQU18002,6A07L064SOD5,9S,0,0,0,0,97.22,97.22,0,
8IQU18002,6A07L065SOA4,9S,0,0,0,0,97.22,97.22,0,
8IQU18002,6A07L067SOB5,9S,0,0,0,0,94.44,94.44,0,
8IQU18002,6A07L068SOF7,9S,0,0,0,0,97.22,97.22,0,
8IQU18002,6A07P005SOE4,9S,0,0,0,0,100,100,0,
8IQU18002,6A07P007SOF5,9S,0,0,0,0,100,100,0,
8IQU18002,6A07V031SOD2,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07G042SOG3,9S,0,0,0,0,100,100,0,
8IQU18003,6A07G153SOG7,9S,0,1,0,1,94.44,94.44,0,
8IQU18003,6A07G168SOD1,9S,0,0,0,0,100,97.22,2.78,
8IQU18003,6A07G206SOD5,9S,0,0,0,0,100,100,0,
8IQU18003,6A07G207SOA4,9S,0,0,0,0,94.44,91.66,2.78,
8IQU18003,6A07G208SOE6,9S,0,0,0,0,97.22,94.44,2.78,
8IQU18003,6A07G209SOB5,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07G248SOA5,9S,0,0,0,0,100,100,0,
8IQU18003,6A07G249SOE7,9S,0,0,0,0,94.44,94.44,0,
8IQU18003,6A07G281SOD5,9S,1,0,1,0,91.66,91.66,0,
8IQU18003,6A07G283SOE6,9S,1,0,0,0,100,97.22,2.78,
8IQU18003,6A07K310SOF3,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07K329SOD7,9S,0,0,0,0,100,100,0,
8IQU18003,6A07K332SOA6,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07K367SOG0,9S,0,0,0,0,100,100,0,
8IQU18003,6A07K368SOC7,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07K369SOH1,9S,0,0,0,0,97.22,97.22,0,
8IQU18003,6A07K370SOC7,9S,0,0,0,0,100,100,0,
8IQU18003,6A07K373SOA7,9S,0,0,0,0,94.44,94.44,0,
8IQU18004,6A06X021SOD7,TS,0,0,0,0,100,97.22,2.78,
8IQU18004,6A074174SOF5,TS,0,0,0,0,97.22,97.22,0,
8IQU18004,6A075152SOD2,TS,0,0,0,0,100,94.44,5.56,
8IQU18004,6A076003SOB0,TS,1,1,1,1,97.22,91.66,5.56,
8IQU18004,6A076004SOF2,TS,0,0,0,0,97.22,97.22,0,
8IQU18004,6A076076SOB0,TS,0,0,0,0,100,97.22,2.78,
8IQU18005,6A073214SOG7,9S,0,0,0,0,100,100,0,
8IQU18005,6A073217SOE7,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A073261SOB7,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A073263SOD0,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A073264SOH2,9S,0,0,0,0,100,100,0,
8IQU18005,6A073266SOB0,9S,0,0,0,0,100,100,0,
8IQU18005,6A073267SOF2,9S,0,0,0,0,91.66,91.66,0,
8IQU18005,6A073268SOC1,9S,0,0,0,0,100,100,0,
8IQU18005,6A074254SOD1,9S,0,0,0,0,100,100,0,
8IQU18005,6A075086SOF1,9S,0,0,0,0,94.44,94.44,0,
8IQU18005,6A075087SOC0,9S,0,0,0,0,100,100,0,
8IQU18005,6A075088SOG2,9S,1,0,0,0,100,97.22,2.78,
8IQU18005,6A075089SOD1,9S,0,0,0,0,94.44,94.44,0,
8IQU18005,6A075090SOG2,9S,0,1,0,1,94.44,94.44,0,
8IQU18005,6A075091SOD1,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A075092SOA0,9S,0,0,0,0,100,100,0,
8IQU18005,6A075093SOE2,9S,0,0,0,0,97.22,94.44,2.78,
8IQU18005,6A077243SOC7,9S,0,0,0,0,100,100,0,
8IQU18005,6A077264SOB3,9S,0,0,0,0,100,100,0,
8IQU18005,6A077265SOF5,9S,1,1,1,1,94.44,94.44,0,
8IQU18005,6A077266SOC4,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A077267SOG6,9S,0,0,0,0,100,100,0,
8IQU18005,6A077268SOD5,9S,0,0,0,0,97.22,97.22,0,
8IQU18005,6A077325SOB4,9S,0,0,0,0,100,100,0,
8IQU18006,6A07M019SOC6,US,0,0,0,0,100,100,0,
8IQU18006,6A07M021SOC6,US,1,1,0,0,94.44,94.44,0,
8IQU18006,6A07M051SOB4,US,0,0,0,0,97.22,97.22,0,
8IQU18006,6A07M054SOG7,US,2,2,0,0,94.44,94.44,0,
8IQU18006,6A07M055SOD6,US,6,0,0,0,94.44,91.66,2.78,
8IQU18006,6A07M059SOG0,US,0,0,0,0,100,100,0,
8IQU18006,6A07M064SOE0,US,0,0,0,0,97.22,97.22,0,
8IQU18006,6A07M066SOF1,US,0,0,0,0,97.22,97.22,0,
8IQU18006,6A07M068SOG2,US,0,0,0,0,97.22,97.22,0,
8IQU18006,6A07M069SOD1,US,0,0,0,0,94.44,94.44,0,
8IQU18006,6A07M071SOD1,US,1,0,1,0,97.22,97.22,0,
8IQU18006,6A07M072SOA0,US,0,0,0,0,91.66,91.66,0,
8IQU18006,6A07M074SOB1,US,0,0,0,0,100,100,0,
8IQU18006,6A07M100SOD3,US,0,0,0,0,100,100,0,
8IQU18006,6A07R033SOC7,US,0,0,0,0,88.88,88.88,0,
